shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
339572,43.8248750,-79.4262930,427
339572,43.8248750,-79.4262930,426
339572,43.8248750,-79.4262930,425
339572,43.8248520,-79.4264790,424
339572,43.8245480,-79.4264050,423
339572,43.8243790,-79.4263620,422
339572,43.8239210,-79.4262580,421
339572,43.8238510,-79.4262420,420
339572,43.8234460,-79.4261410,419
339572,43.8233650,-79.4261210,418
339572,43.8231000,-79.4260500,417
339572,43.8228590,-79.4259970,416
339572,43.8227280,-79.4259670,415
339572,43.8227070,-79.4259620,414
339572,43.8227260,-79.4258030,413
339572,43.8227260,-79.4258030,412
339572,43.8227260,-79.4258030,411
339572,43.8227260,-79.4258030,410
339572,43.8227070,-79.4259620,409
339572,43.8224700,-79.4259080,408
339572,43.8223600,-79.4258880,407
339572,43.8222150,-79.4258540,406
339572,43.8219430,-79.4257890,405
339572,43.8217100,-79.4257400,404
339572,43.8213210,-79.4256510,403
339572,43.8205770,-79.4254790,402
339572,43.8200020,-79.4253460,401
339572,43.8196730,-79.4252670,400
339572,43.8194250,-79.4252090,399
339572,43.8191370,-79.4251450,398
339572,43.8189610,-79.4251020,397
339572,43.8188240,-79.4250680,396
339572,43.8184630,-79.4249880,395
339572,43.8176310,-79.4247960,394
339572,43.8170070,-79.4246510,393
339572,43.8169360,-79.4246330,392
339572,43.8168720,-79.4246200,391
339572,43.8168290,-79.4245540,390
339572,43.8163240,-79.4244350,389
339572,43.8159020,-79.4243500,388
339572,43.8158160,-79.4243800,387
339572,43.8153770,-79.4242730,386
339572,43.8150970,-79.4242100,385
339572,43.8146650,-79.4241160,384
339572,43.8145850,-79.4240990,383
339572,43.8142650,-79.4240290,382
339572,43.8142110,-79.4240150,381
339572,43.8139390,-79.4239560,380
339572,43.8139070,-79.4239480,379
339572,43.8139200,-79.4238460,378
339572,43.8139200,-79.4238460,377
339572,43.8139200,-79.4238460,376
339572,43.8139200,-79.4238460,375
339572,43.8139070,-79.4239480,374
339572,43.8137080,-79.4239020,373
339572,43.8129740,-79.4237430,372
339572,43.8119260,-79.4235190,371
339572,43.8114400,-79.4234110,370
339572,43.8109420,-79.4232950,369
339572,43.8106810,-79.4232370,368
339572,43.8106960,-79.4231100,367
339572,43.8106960,-79.4231100,366
339572,43.8106960,-79.4231100,365
339572,43.8106960,-79.4231100,364
339572,43.8106810,-79.4232370,363
339572,43.8100560,-79.4231000,362
339572,43.8097830,-79.4230370,361
339572,43.8093740,-79.4229430,360
339572,43.8092470,-79.4229140,359
339572,43.8090470,-79.4228630,358
339572,43.8089140,-79.4228270,357
339572,43.8087620,-79.4227900,356
339572,43.8084960,-79.4227300,355
339572,43.8082550,-79.4226680,354
339572,43.8081700,-79.4226470,353
339572,43.8079720,-79.4225970,352
339572,43.8079110,-79.4225280,351
339572,43.8074330,-79.4224050,350
339572,43.8071230,-79.4223280,349
339572,43.8069750,-79.4222950,348
339572,43.8069910,-79.4221510,347
339572,43.8069910,-79.4221510,346
339572,43.8069910,-79.4221510,345
339572,43.8069910,-79.4221510,344
339572,43.8069750,-79.4222950,343
339572,43.8069210,-79.4222840,342
339572,43.8066630,-79.4222300,341
339572,43.8065860,-79.4222630,340
339572,43.8065300,-79.4222520,339
339572,43.8062560,-79.4221880,338
339572,43.8058910,-79.4220830,337
339572,43.8058380,-79.4220670,336
339572,43.8057760,-79.4220520,335
339572,43.8056480,-79.4220220,334
339572,43.8053730,-79.4219570,333
339572,43.8050900,-79.4218900,332
339572,43.8051120,-79.4217150,331
339572,43.8051120,-79.4217150,330
339572,43.8051120,-79.4217150,329
339572,43.8051120,-79.4217150,328
339572,43.8050900,-79.4218900,327
339572,43.8049740,-79.4218620,326
339572,43.8048820,-79.4218400,325
339572,43.8048450,-79.4218330,324
339572,43.8048180,-79.4218290,323
339572,43.8043770,-79.4217210,322
339572,43.8041150,-79.4216600,321
339572,43.8039120,-79.4216070,320
339572,43.8036950,-79.4215560,319
339572,43.8035450,-79.4215190,318
339572,43.8029960,-79.4213870,317
339572,43.8024240,-79.4212470,316
339572,43.8023140,-79.4211070,315
339572,43.8017550,-79.4209620,314
339572,43.8017000,-79.4209500,313
339572,43.8017070,-79.4208980,312
339572,43.8017070,-79.4208980,311
339572,43.8017070,-79.4208980,310
339572,43.8017070,-79.4208980,309
339572,43.8017000,-79.4209500,308
339572,43.8013570,-79.4208700,307
339572,43.8011800,-79.4208230,306
339572,43.8011510,-79.4208230,305
339572,43.8010340,-79.4208780,304
339572,43.8008390,-79.4208250,303
339572,43.8005410,-79.4207390,302
339572,43.7998980,-79.4205690,301
339572,43.7995440,-79.4204690,300
339572,43.7991980,-79.4203730,299
339572,43.7989150,-79.4202920,298
339572,43.7986460,-79.4202270,297
339572,43.7986280,-79.4202230,296
339572,43.7986430,-79.4200960,295
339572,43.7986430,-79.4200960,294
339572,43.7986430,-79.4200960,293
339572,43.7986430,-79.4200960,292
339572,43.7986280,-79.4202230,291
339572,43.7985980,-79.4202160,290
339572,43.7983820,-79.4201590,289
339572,43.7981590,-79.4200990,288
339572,43.7980240,-79.4200640,287
339572,43.7975830,-79.4199480,286
339572,43.7973840,-79.4198950,285
339572,43.7971540,-79.4198320,284
339572,43.7969720,-79.4197970,283
339572,43.7968860,-79.4197800,282
339572,43.7965140,-79.4196860,281
339572,43.7962800,-79.4196230,280
339572,43.7961050,-79.4195730,279
339572,43.7959540,-79.4195380,278
339572,43.7957480,-79.4194910,277
339572,43.7954560,-79.4194240,276
339572,43.7952030,-79.4193570,275
339572,43.7949940,-79.4193020,274
339572,43.7948660,-79.4192680,273
339572,43.7946480,-79.4192150,272
339572,43.7943610,-79.4191450,271
339572,43.7941240,-79.4190910,270
339572,43.7941210,-79.4190900,269
339572,43.7941350,-79.4189720,268
339572,43.7941350,-79.4189720,267
339572,43.7941350,-79.4189720,266
339572,43.7941350,-79.4189720,265
339572,43.7941210,-79.4190900,264
339572,43.7938360,-79.4190250,263
339572,43.7935110,-79.4189430,262
339572,43.7932880,-79.4188870,261
339572,43.7929620,-79.4188040,260
339572,43.7920640,-79.4185820,259
339572,43.7916610,-79.4184770,258
339572,43.7912000,-79.4183720,257
339572,43.7906640,-79.4182330,256
339572,43.7905610,-79.4182060,255
339572,43.7902600,-79.4181280,254
339572,43.7899570,-79.4180500,253
339572,43.7897760,-79.4180030,252
339572,43.7897010,-79.4179840,251
339572,43.7894030,-79.4179060,250
339572,43.7890060,-79.4178100,249
339572,43.7885620,-79.4177070,248
339572,43.7882130,-79.4176260,247
339572,43.7877940,-79.4175300,246
339572,43.7877000,-79.4175070,245
339572,43.7876280,-79.4174890,244
339572,43.7875490,-79.4174690,243
339572,43.7875750,-79.4172800,242
339572,43.7875750,-79.4172800,241
339572,43.7875750,-79.4172800,240
339572,43.7875750,-79.4172800,239
339572,43.7875490,-79.4174690,238
339572,43.7874670,-79.4174480,237
339572,43.7870530,-79.4173470,236
339572,43.7868010,-79.4172850,235
339572,43.7867100,-79.4172630,234
339572,43.7863910,-79.4171900,233
339572,43.7858820,-79.4170610,232
339572,43.7854140,-79.4169450,231
339572,43.7847810,-79.4167860,230
339572,43.7847130,-79.4167680,229
339572,43.7845070,-79.4167170,228
339572,43.7838340,-79.4165460,227
339572,43.7836310,-79.4164950,226
339572,43.7832010,-79.4163850,225
339572,43.7829510,-79.4163220,224
339572,43.7828960,-79.4163080,223
339572,43.7827890,-79.4162830,222
339572,43.7827170,-79.4161870,221
339572,43.7826940,-79.4161780,220
339572,43.7826550,-79.4161690,219
339572,43.7826040,-79.4161590,218
339572,43.7826650,-79.4158870,217
339572,43.7827800,-79.4155430,216
339572,43.7827030,-79.4154990,215
339572,43.7826810,-79.4154810,214
339572,43.7826620,-79.4154530,213
339572,43.7826390,-79.4153970,212
339572,43.7826300,-79.4153320,211
339572,43.7826320,-79.4152560,210
339572,43.7826460,-79.4151580,209
339572,43.7826580,-79.4149510,208
339572,43.7826510,-79.4147450,207
339572,43.7826440,-79.4146630,206
339572,43.7826340,-79.4146010,205
339572,43.7826130,-79.4145470,204
339572,43.7825820,-79.4145090,203
339572,43.7825230,-79.4144710,202
339572,43.7824240,-79.4144110,201
339572,43.7822700,-79.4151520,200
339572,43.7821790,-79.4151150,199
339572,43.7821790,-79.4151150,198
339572,43.7821790,-79.4151150,197
339572,43.7821790,-79.4151150,196
339572,43.7822700,-79.4151520,195
339572,43.7822510,-79.4152470,194
339572,43.7822420,-79.4153170,193
339572,43.7822400,-79.4153830,192
339572,43.7822440,-79.4154330,191
339572,43.7822510,-79.4154870,190
339572,43.7822720,-79.4155280,189
339572,43.7823200,-79.4155930,188
339572,43.7824470,-79.4157380,187
339572,43.7825190,-79.4158090,186
339572,43.7825800,-79.4158590,185
339572,43.7826200,-79.4158750,184
339572,43.7826650,-79.4158870,183
339572,43.7826040,-79.4161590,182
339572,43.7824950,-79.4161290,181
339572,43.7824500,-79.4161180,180
339572,43.7818480,-79.4159600,179
339572,43.7816780,-79.4159120,178
339572,43.7813530,-79.4158350,177
339572,43.7812030,-79.4158010,176
339572,43.7808820,-79.4157170,175
339572,43.7808230,-79.4157030,174
339572,43.7807710,-79.4156890,173
339572,43.7804680,-79.4156150,172
339572,43.7804470,-79.4156090,171
339572,43.7804480,-79.4156040,170
339572,43.7804480,-79.4156040,169
339572,43.7804480,-79.4156040,168
339572,43.7804480,-79.4156040,167
339572,43.7804470,-79.4156090,166
339572,43.7797880,-79.4154480,165
339572,43.7796630,-79.4154200,164
339572,43.7796080,-79.4154090,163
339572,43.7793430,-79.4153550,162
339572,43.7792560,-79.4153960,161
339572,43.7792210,-79.4154140,160
339572,43.7790790,-79.4153770,159
339572,43.7787260,-79.4152860,158
339572,43.7780050,-79.4151170,157
339572,43.7779150,-79.4150920,156
339572,43.7778460,-79.4150730,155
339572,43.7769710,-79.4148340,154
339572,43.7766090,-79.4147400,153
339572,43.7762910,-79.4146600,152
339572,43.7760610,-79.4146020,151
339572,43.7760160,-79.4145910,150
339572,43.7752950,-79.4144100,149
339572,43.7753150,-79.4142610,148
339572,43.7753150,-79.4142610,147
339572,43.7753150,-79.4142610,146
339572,43.7753150,-79.4142610,145
339572,43.7752950,-79.4144100,144
339572,43.7751510,-79.4143740,143
339572,43.7741100,-79.4141140,142
339572,43.7737800,-79.4140320,141
339572,43.7733460,-79.4139260,140
339572,43.7729980,-79.4138400,139
339572,43.7722700,-79.4136520,138
339572,43.7721570,-79.4136210,137
339572,43.7721780,-79.4134780,136
339572,43.7721780,-79.4134780,135
339572,43.7721780,-79.4134780,134
339572,43.7721780,-79.4134780,133
339572,43.7721570,-79.4136210,132
339572,43.7719800,-79.4135730,131
339572,43.7709890,-79.4133140,130
339572,43.7709320,-79.4132970,129
339572,43.7708460,-79.4131890,128
339572,43.7708190,-79.4131800,127
339572,43.7705700,-79.4131170,126
339572,43.7702600,-79.4130380,125
339572,43.7701480,-79.4130090,124
339572,43.7697480,-79.4129050,123
339572,43.7693450,-79.4128050,122
339572,43.7692790,-79.4127910,121
339572,43.7691750,-79.4127620,120
339572,43.7691900,-79.4126590,119
339572,43.7691900,-79.4126590,118
339572,43.7691900,-79.4126590,117
339572,43.7691900,-79.4126590,116
339572,43.7691750,-79.4127620,115
339572,43.7689550,-79.4127030,114
339572,43.7685640,-79.4126010,113
339572,43.7682360,-79.4125150,112
339572,43.7674630,-79.4123300,111
339572,43.7665940,-79.4121020,110
339572,43.7664870,-79.4120760,109
339572,43.7664780,-79.4120730,108
339572,43.7664810,-79.4120450,107
339572,43.7664810,-79.4120450,106
339572,43.7664810,-79.4120450,105
339572,43.7664810,-79.4120450,104
339572,43.7664780,-79.4120730,103
339572,43.7660030,-79.4119630,102
339572,43.7657280,-79.4118990,101
339572,43.7652670,-79.4117870,100
339572,43.7648340,-79.4116780,99
339572,43.7646100,-79.4116210,98
339572,43.7643160,-79.4115470,97
339572,43.7639790,-79.4114690,96
339572,43.7638530,-79.4114380,95
339572,43.7633140,-79.4113100,94
339572,43.7630130,-79.4112310,93
339572,43.7625140,-79.4111100,92
339572,43.7623720,-79.4110760,91
339572,43.7621760,-79.4110260,90
339572,43.7621880,-79.4109350,89
339572,43.7621880,-79.4109350,88
339572,43.7621880,-79.4109350,87
339572,43.7621880,-79.4109350,86
339572,43.7621760,-79.4110260,85
339572,43.7621060,-79.4110070,84
339572,43.7615270,-79.4108590,83
339572,43.7611210,-79.4107540,82
339572,43.7607290,-79.4106510,81
339572,43.7604810,-79.4105900,80
339572,43.7601420,-79.4105040,79
339572,43.7600360,-79.4104760,78
339572,43.7599660,-79.4104580,77
339572,43.7596500,-79.4103740,76
339572,43.7594840,-79.4103300,75
339572,43.7590920,-79.4102260,74
339572,43.7586870,-79.4101250,73
339572,43.7586980,-79.4100420,72
339572,43.7586980,-79.4100420,71
339572,43.7586980,-79.4100420,70
339572,43.7586980,-79.4100420,69
339572,43.7586870,-79.4101250,68
339572,43.7582420,-79.4100140,67
339572,43.7575880,-79.4098480,66
339572,43.7573860,-79.4097960,65
339572,43.7569310,-79.4096760,64
339572,43.7567300,-79.4096530,63
339572,43.7566150,-79.4096190,62
339572,43.7565450,-79.4095920,61
339572,43.7564580,-79.4095550,60
339572,43.7562180,-79.4094440,59
339572,43.7560300,-79.4093550,58
339572,43.7559330,-79.4093040,57
339572,43.7557810,-79.4092250,56
339572,43.7556620,-79.4091660,55
339572,43.7552740,-79.4089670,54
339572,43.7549190,-79.4087920,53
339572,43.7546530,-79.4086510,52
339572,43.7542930,-79.4084960,51
339572,43.7541230,-79.4084510,50
339572,43.7538340,-79.4083740,49
339572,43.7537650,-79.4083560,48
339572,43.7536500,-79.4083310,47
339572,43.7535490,-79.4083000,46
339572,43.7534610,-79.4082760,45
339572,43.7532020,-79.4082140,44
339572,43.7529060,-79.4081380,43
339572,43.7526930,-79.4080920,42
339572,43.7525380,-79.4080500,41
339572,43.7524390,-79.4080310,40
339572,43.7524110,-79.4080350,39
339572,43.7522240,-79.4080110,38
339572,43.7519880,-79.4079960,37
339572,43.7515980,-79.4080010,36
339572,43.7510620,-79.4080240,35
339572,43.7506300,-79.4080400,34
339572,43.7503120,-79.4080380,33
339572,43.7500590,-79.4080170,32
339572,43.7499920,-79.4080080,31
339572,43.7497740,-79.4079740,30
339572,43.7494810,-79.4079120,29
339572,43.7494720,-79.4079110,28
339572,43.7492310,-79.4078490,27
339572,43.7491960,-79.4078420,26
339572,43.7489220,-79.4077730,25
339572,43.7484760,-79.4076630,24
339572,43.7478880,-79.4075070,23
339572,43.7473170,-79.4073570,22
339572,43.7471120,-79.4073110,21
339572,43.7471170,-79.4072680,20
339572,43.7471170,-79.4072680,19
339572,43.7471170,-79.4072680,18
339572,43.7471170,-79.4072680,17
339572,43.7471120,-79.4073110,16
339572,43.7468980,-79.4072630,15
339572,43.7467620,-79.4072400,14
339572,43.7466530,-79.4072940,13
339572,43.7465240,-79.4072680,12
339572,43.7462500,-79.4072060,11
339572,43.7460400,-79.4071550,10
339572,43.7458120,-79.4071130,9
339572,43.7456460,-79.4070740,8
339572,43.7455320,-79.4070460,7
339572,43.7453260,-79.4069950,6
339572,43.7454250,-79.4062360,5
339572,43.7451920,-79.4061830,4
339572,43.7451460,-79.4064970,3
339572,43.7450960,-79.4064820,2
339572,43.7450960,-79.4064820,1
339571,43.7450960,-79.4064820,1127
339571,43.7450960,-79.4064820,1126
339571,43.7451460,-79.4064970,1125
339571,43.7450810,-79.4069410,1124
339571,43.7452890,-79.4069860,1123
339571,43.7453260,-79.4069950,1122
339571,43.7455320,-79.4070460,1121
339571,43.7456460,-79.4070740,1120
339571,43.7458120,-79.4071130,1119
339571,43.7460400,-79.4071550,1118
339571,43.7462500,-79.4072060,1117
339571,43.7465240,-79.4072680,1116
339571,43.7466530,-79.4072940,1115
339571,43.7467400,-79.4073960,1114
339571,43.7472680,-79.4075340,1113
339571,43.7478550,-79.4076850,1112
339571,43.7484480,-79.4078250,1111
339571,43.7488700,-79.4079160,1110
339571,43.7490470,-79.4079640,1109
339571,43.7492290,-79.4080130,1108
339571,43.7496940,-79.4081030,1107
339571,43.7499570,-79.4081570,1106
339571,43.7501710,-79.4081900,1105
339571,43.7506150,-79.4082060,1104
339571,43.7514220,-79.4081740,1103
339571,43.7516130,-79.4081690,1102
339571,43.7518430,-79.4081710,1101
339571,43.7519730,-79.4081780,1100
339571,43.7522130,-79.4082040,1099
339571,43.7524850,-79.4082330,1098
339571,43.7526520,-79.4082420,1097
339571,43.7528120,-79.4082940,1096
339571,43.7530120,-79.4083370,1095
339571,43.7531200,-79.4083590,1094
339571,43.7533820,-79.4084100,1093
339571,43.7534750,-79.4084290,1092
339571,43.7535710,-79.4084510,1091
339571,43.7537630,-79.4084880,1090
339571,43.7538200,-79.4085020,1089
339571,43.7541270,-79.4086190,1088
339571,43.7547980,-79.4089230,1087
339571,43.7552350,-79.4091390,1086
339571,43.7554270,-79.4092380,1085
339571,43.7557250,-79.4093810,1084
339571,43.7564030,-79.4097060,1083
339571,43.7564980,-79.4097390,1082
339571,43.7569240,-79.4098550,1081
339571,43.7569760,-79.4098700,1080
339571,43.7572350,-79.4099360,1079
339571,43.7573480,-79.4099710,1078
339571,43.7575070,-79.4100120,1077
339571,43.7582210,-79.4101960,1076
339571,43.7582820,-79.4102120,1075
339571,43.7582780,-79.4102390,1074
339571,43.7582780,-79.4102390,1073
339571,43.7582780,-79.4102390,1072
339571,43.7582780,-79.4102390,1071
339571,43.7582820,-79.4102120,1070
339571,43.7585800,-79.4102860,1069
339571,43.7591090,-79.4104170,1068
339571,43.7592990,-79.4104660,1067
339571,43.7594800,-79.4105120,1066
339571,43.7599450,-79.4106300,1065
339571,43.7599900,-79.4106420,1064
339571,43.7600660,-79.4106610,1063
339571,43.7600530,-79.4107510,1062
339571,43.7600530,-79.4107510,1061
339571,43.7600530,-79.4107510,1060
339571,43.7600530,-79.4107510,1059
339571,43.7600660,-79.4106610,1058
339571,43.7602830,-79.4107150,1057
339571,43.7604590,-79.4107590,1056
339571,43.7607070,-79.4108220,1055
339571,43.7614910,-79.4110150,1054
339571,43.7616240,-79.4110490,1053
339571,43.7616050,-79.4111950,1052
339571,43.7616050,-79.4111950,1051
339571,43.7616050,-79.4111950,1050
339571,43.7616050,-79.4111950,1049
339571,43.7616240,-79.4110490,1048
339571,43.7619330,-79.4111280,1047
339571,43.7620800,-79.4111650,1046
339571,43.7623450,-79.4112320,1045
339571,43.7629850,-79.4113850,1044
339571,43.7632430,-79.4114530,1043
339571,43.7634620,-79.4115050,1042
339571,43.7634550,-79.4115560,1041
339571,43.7634550,-79.4115560,1040
339571,43.7634550,-79.4115560,1039
339571,43.7634550,-79.4115560,1038
339571,43.7634620,-79.4115050,1037
339571,43.7636570,-79.4115500,1036
339571,43.7638250,-79.4115910,1035
339571,43.7639660,-79.4116240,1034
339571,43.7643080,-79.4117050,1033
339571,43.7645970,-79.4117710,1032
339571,43.7648030,-79.4118270,1031
339571,43.7652320,-79.4119400,1030
339571,43.7657010,-79.4120520,1029
339571,43.7658080,-79.4120790,1028
339571,43.7666260,-79.4122870,1027
339571,43.7668610,-79.4123450,1026
339571,43.7668440,-79.4124720,1025
339571,43.7668440,-79.4124720,1024
339571,43.7668440,-79.4124720,1023
339571,43.7668440,-79.4124720,1022
339571,43.7668610,-79.4123450,1021
339571,43.7670900,-79.4124010,1020
339571,43.7674300,-79.4124840,1019
339571,43.7681360,-79.4126640,1018
339571,43.7681100,-79.4128610,1017
339571,43.7681100,-79.4128610,1016
339571,43.7681100,-79.4128610,1015
339571,43.7681100,-79.4128610,1014
339571,43.7681360,-79.4126640,1013
339571,43.7682770,-79.4127000,1012
339571,43.7683830,-79.4127240,1011
339571,43.7688130,-79.4128430,1010
339571,43.7692460,-79.4129650,1009
339571,43.7696540,-79.4130610,1008
339571,43.7701090,-79.4131740,1007
339571,43.7702280,-79.4132030,1006
339571,43.7708210,-79.4133460,1005
339571,43.7709320,-79.4132970,1004
339571,43.7709890,-79.4133140,1003
339571,43.7719800,-79.4135730,1002
339571,43.7722700,-79.4136520,1001
339571,43.7724560,-79.4137010,1000
339571,43.7724240,-79.4139350,999
339571,43.7724240,-79.4139350,998
339571,43.7724240,-79.4139350,997
339571,43.7724240,-79.4139350,996
339571,43.7724560,-79.4137010,995
339571,43.7729980,-79.4138400,994
339571,43.7733460,-79.4139260,993
339571,43.7737800,-79.4140320,992
339571,43.7741100,-79.4141140,991
339571,43.7742070,-79.4141380,990
339571,43.7741810,-79.4143280,989
339571,43.7741810,-79.4143280,988
339571,43.7741810,-79.4143280,987
339571,43.7741810,-79.4143280,986
339571,43.7742070,-79.4141380,985
339571,43.7751510,-79.4143740,984
339571,43.7760160,-79.4145910,983
339571,43.7760610,-79.4146020,982
339571,43.7762910,-79.4146600,981
339571,43.7766090,-79.4147400,980
339571,43.7769710,-79.4148340,979
339571,43.7771920,-79.4148940,978
339571,43.7771630,-79.4150950,977
339571,43.7771630,-79.4150950,976
339571,43.7771630,-79.4150950,975
339571,43.7771630,-79.4150950,974
339571,43.7771920,-79.4148940,973
339571,43.7778460,-79.4150730,972
339571,43.7779150,-79.4150920,971
339571,43.7780050,-79.4151170,970
339571,43.7787260,-79.4152860,969
339571,43.7790790,-79.4153770,968
339571,43.7792210,-79.4154140,967
339571,43.7793190,-79.4155300,966
339571,43.7797470,-79.4156400,965
339571,43.7803280,-79.4157740,964
339571,43.7804490,-79.4158020,963
339571,43.7807490,-79.4158710,962
339571,43.7808000,-79.4158830,961
339571,43.7808590,-79.4158970,960
339571,43.7808650,-79.4158980,959
339571,43.7808520,-79.4160020,958
339571,43.7808520,-79.4160020,957
339571,43.7808520,-79.4160020,956
339571,43.7808520,-79.4160020,955
339571,43.7808650,-79.4158980,954
339571,43.7810760,-79.4159480,953
339571,43.7812440,-79.4159870,952
339571,43.7816300,-79.4160780,951
339571,43.7824170,-79.4162630,950
339571,43.7824690,-79.4162750,949
339571,43.7825680,-79.4162990,948
339571,43.7826820,-79.4163240,947
339571,43.7827890,-79.4162830,946
339571,43.7828960,-79.4163080,945
339571,43.7829510,-79.4163220,944
339571,43.7832010,-79.4163850,943
339571,43.7836310,-79.4164950,942
339571,43.7838340,-79.4165460,941
339571,43.7845070,-79.4167170,940
339571,43.7847130,-79.4167680,939
339571,43.7847810,-79.4167860,938
339571,43.7854140,-79.4169450,937
339571,43.7858820,-79.4170610,936
339571,43.7863910,-79.4171900,935
339571,43.7867100,-79.4172630,934
339571,43.7868010,-79.4172850,933
339571,43.7870530,-79.4173470,932
339571,43.7871610,-79.4173740,931
339571,43.7871440,-79.4175080,930
339571,43.7871440,-79.4175080,929
339571,43.7871440,-79.4175080,928
339571,43.7871440,-79.4175080,927
339571,43.7871610,-79.4173740,926
339571,43.7874670,-79.4174480,925
339571,43.7876280,-79.4174890,924
339571,43.7877000,-79.4175070,923
339571,43.7877940,-79.4175300,922
339571,43.7882130,-79.4176260,921
339571,43.7885620,-79.4177070,920
339571,43.7890060,-79.4178100,919
339571,43.7894030,-79.4179060,918
339571,43.7897010,-79.4179840,917
339571,43.7897760,-79.4180030,916
339571,43.7899570,-79.4180500,915
339571,43.7902600,-79.4181280,914
339571,43.7905610,-79.4182060,913
339571,43.7906640,-79.4182330,912
339571,43.7912000,-79.4183720,911
339571,43.7916610,-79.4184770,910
339571,43.7920640,-79.4185820,909
339571,43.7929620,-79.4188040,908
339571,43.7932880,-79.4188870,907
339571,43.7935110,-79.4189430,906
339571,43.7938360,-79.4190250,905
339571,43.7941240,-79.4190910,904
339571,43.7943610,-79.4191450,903
339571,43.7946480,-79.4192150,902
339571,43.7948660,-79.4192680,901
339571,43.7949940,-79.4193020,900
339571,43.7952030,-79.4193570,899
339571,43.7954560,-79.4194240,898
339571,43.7957480,-79.4194910,897
339571,43.7959540,-79.4195380,896
339571,43.7961050,-79.4195730,895
339571,43.7962800,-79.4196230,894
339571,43.7965140,-79.4196860,893
339571,43.7968860,-79.4197800,892
339571,43.7969720,-79.4197970,891
339571,43.7971540,-79.4198320,890
339571,43.7973840,-79.4198950,889
339571,43.7975830,-79.4199480,888
339571,43.7980240,-79.4200640,887
339571,43.7981590,-79.4200990,886
339571,43.7982540,-79.4201250,885
339571,43.7982320,-79.4202810,884
339571,43.7982320,-79.4202810,883
339571,43.7982320,-79.4202810,882
339571,43.7982320,-79.4202810,881
339571,43.7982540,-79.4201250,880
339571,43.7983820,-79.4201590,879
339571,43.7985980,-79.4202160,878
339571,43.7986460,-79.4202270,877
339571,43.7989150,-79.4202920,876
339571,43.7991980,-79.4203730,875
339571,43.7995440,-79.4204690,874
339571,43.7998980,-79.4205690,873
339571,43.8005410,-79.4207390,872
339571,43.8008390,-79.4208250,871
339571,43.8010340,-79.4208780,870
339571,43.8011330,-79.4209970,869
339571,43.8011590,-79.4210070,868
339571,43.8017360,-79.4211570,867
339571,43.8020300,-79.4212350,866
339571,43.8020180,-79.4213120,865
339571,43.8020180,-79.4213120,864
339571,43.8020180,-79.4213120,863
339571,43.8020180,-79.4213120,862
339571,43.8020300,-79.4212350,861
339571,43.8021800,-79.4212750,860
339571,43.8022490,-79.4212910,859
339571,43.8024240,-79.4212470,858
339571,43.8029960,-79.4213870,857
339571,43.8035450,-79.4215190,856
339571,43.8036950,-79.4215560,855
339571,43.8039120,-79.4216070,854
339571,43.8041150,-79.4216600,853
339571,43.8043770,-79.4217210,852
339571,43.8048180,-79.4218290,851
339571,43.8048450,-79.4218330,850
339571,43.8048820,-79.4218400,849
339571,43.8049740,-79.4218620,848
339571,43.8053730,-79.4219570,847
339571,43.8056480,-79.4220220,846
339571,43.8057690,-79.4220500,845
339571,43.8057490,-79.4222080,844
339571,43.8057490,-79.4222080,843
339571,43.8057490,-79.4222080,842
339571,43.8057490,-79.4222080,841
339571,43.8057690,-79.4220500,840
339571,43.8057760,-79.4220520,839
339571,43.8058380,-79.4220670,838
339571,43.8058910,-79.4220830,837
339571,43.8062560,-79.4221880,836
339571,43.8065300,-79.4222520,835
339571,43.8065860,-79.4222630,834
339571,43.8066310,-79.4223240,833
339571,43.8070890,-79.4224600,832
339571,43.8073340,-79.4225110,831
339571,43.8073220,-79.4226270,830
339571,43.8073220,-79.4226270,829
339571,43.8073220,-79.4226270,828
339571,43.8073220,-79.4226270,827
339571,43.8073340,-79.4225110,826
339571,43.8074090,-79.4225260,825
339571,43.8078810,-79.4226230,824
339571,43.8079720,-79.4225970,823
339571,43.8081700,-79.4226470,822
339571,43.8082550,-79.4226680,821
339571,43.8084960,-79.4227300,820
339571,43.8087620,-79.4227900,819
339571,43.8089140,-79.4228270,818
339571,43.8090470,-79.4228630,817
339571,43.8092470,-79.4229140,816
339571,43.8093740,-79.4229430,815
339571,43.8097830,-79.4230370,814
339571,43.8100560,-79.4231000,813
339571,43.8109420,-79.4232950,812
339571,43.8114400,-79.4234110,811
339571,43.8119260,-79.4235190,810
339571,43.8129740,-79.4237430,809
339571,43.8137080,-79.4239020,808
339571,43.8139390,-79.4239560,807
339571,43.8142110,-79.4240150,806
339571,43.8142650,-79.4240290,805
339571,43.8144070,-79.4240610,804
339571,43.8143910,-79.4241930,803
339571,43.8143910,-79.4241930,802
339571,43.8143910,-79.4241930,801
339571,43.8143910,-79.4241930,800
339571,43.8144070,-79.4240610,799
339571,43.8145850,-79.4240990,798
339571,43.8146650,-79.4241160,797
339571,43.8150970,-79.4242100,796
339571,43.8153770,-79.4242730,795
339571,43.8158160,-79.4243800,794
339571,43.8158780,-79.4244530,793
339571,43.8163080,-79.4245500,792
339571,43.8164940,-79.4245850,791
339571,43.8164800,-79.4247230,790
339571,43.8164800,-79.4247230,789
339571,43.8164800,-79.4247230,788
339571,43.8164800,-79.4247230,787
